EntityInternalID,NetSalesCurrent,NetSalesPriorYear,InterestExpense,NetIncomeCurrent,NetIncomePriorYear,CashMarketableSecurities,AccountsReceivableCurrent,AccountsReceivablePriorYear,InventoryCurrent,InventoryPriorYear,CurrentAssetsCurrent,CurrentAssetsPriorYear,TangibleAssets,FixedAssets,TotalAssetsPriorYear,ShortTermDebt,CurrentMaturitiesLongTermDebt,CurrentLiabilitiesCurrent,CurrentLiabilitiesPriorYear,LongTermDebt,CapitalExpenditures,AccountsPayablePriorYear,TotalAssetsCurrent,TotalLiabilities,AccountsPayableCurrent,RetainedEarnings,MinorityInterest,DateLastAudit,EntityName,DateFinancials,GuarantorTIN,GuarantorName,GuarantorInternalRiskRating,GuarantorInternalID,GuarantorFlag,LineReportedOnFRY9C,LienPosition,LineOfBusiness,InterestRateVariability,InterestRateIndex,InterestRateSpread,InterestRateCeiling,InterestRateFloor,CustomerID,InternalCreditFacilityID,OriginalInternalCreditFacilityID,IndustryCodeType,SecurityType,TaxStatus,StockExchange,IndustryCode,TKR,TIN,InterestRate,ObligorName,Country,City,CUSIP,ZipCodeForeignMailingCode,OriginationDate,MaturityDate,OriginalInternalObligorID,FacilityType,CreditFacilityPurpose,CommittedExposure,UtilizedExposure,CumulativeChargeoffs,PastDue,NonAccrualDate,InternalRating
c613426e-9cca-4c20-9305-5f222b0bbac7,318503,541863,41178,341358,206891,4307971,481776,4800,170420,472564,1599246,865666,204630,6987240,6555742,609527,3608907,590267,1683864,6728426,983095,770455,114158,9397017,103672,1025630,84527,2004-09-13,White Group,1971-08-12,267-41-3095,NA,minute,NA,Full guarantee,24,Senior Unsecured,deep,1,Other,NA,NA,16.59,2315340c-88da-44c7-809a-f198e86a40af,cde14ab2-faf0-482b-b3df-d16786e8d19d,fa64f91e-c2a7-428d-9b3f-83d7e437dc39,SIC,8770,Tax Exempt,story,844179,game,NA,NA,Nelson Ltd,CA,Holdenport,CP688081,20181,1986-01-12,2031-11-19,db679792-6d57-4916-8488-e66568746457,8,10,44744,575480,62296,749489,1985-08-15,billion
4a7de97f-dc5c-48d5-8d3c-7819377518e0,690442,894123,10777,431834,70772,4220283,97380,441019,311908,168218,3367138,3315674,773087,1607045,9693945,1541042,2195813,302159,307715,2244334,827959,346095,6887013,4572958,483133,960287,NA,2005-09-30,Higgins Ltd,1985-02-12,273-30-8820,NA,cause,NA,No guarantee,18,Senior Unsecured,somebody,4,Other,4.83,NA,5.3,53c1306b-eedf-4e5d-aa6a-e4f13d977063,3e41ff17-7358-4514-a081-4a4c25d356bd,421f5dbf-d540-4fb6-a5bc-30fd56e20984,SIC,2860,Taxable,how,238962,service,NA,NA,Martinez PLC,MD,Ericside,LB258392,08772,1975-07-16,2047-04-29,5e195f5f-97f8-400b-b8bf-c438af879dbe,6,3,896765,722990,91008,944144,2024-09-24,actually
33d87908-8ad9-417a-b4ae-6085ca2b48fe,36296,517700,28770,230247,52221,2443161,647549,635016,365283,400651,2576239,4637989,6985983,2495890,8757573,471822,1095739,1983279,3377664,9269551,40696,266552,7252228,3682273,984298,3981227,NA,1978-10-05,"Mendoza, Hernandez and Cross",2002-07-03,NA,Rachel Jones,stage,NA,No guarantee,2,Contractually Subordinated,air,4,LIBOR,2.88,14.44,NA,60a40d40-b1c8-4a3b-80ba-639c35185fc7,c5865d8d-e65c-4fac-adbf-4d76d2e4b7ed,ff6b2a5e-1b72-4456-bd54-7dfe97b26736,NAICS,9505,Taxable,language,175204,up,689-96-8470,7.68,Williams Ltd,VA,New Katherine,XB257155,63248,2004-02-07,2052-05-03,a96aea5b-2e26-49c1-8334-79feabad923e,1,2,556876,242097,NA,68327,2015-10-22,color
8dd7dafa-a69b-4b5d-afa8-bd17896666a7,719457,596649,3563,440271,494981,4088701,637619,303919,230924,14796,3170338,3436929,8987793,6579421,8577465,2601191,689133,303783,2854654,3834285,140914,723807,4931440,4739824,648409,1348075,NA,2005-07-16,Aguilar Inc,2004-08-21,NA,NA,NA,15866d99-b4a8-408b-ac28-e979d0668d5e,Partial guarantee,45,First-Lien Senior,good,4,LIBOR,-2.96,NA,4.55,664fb5f8-40ee-48e5-9986-a1cfe66f5b9d,7bef5bd6-c8c1-4143-9a13-7719be7750c4,ca22440c-9083-4c76-a56b-7285f4c825e4,SIC,382,Tax Exempt,first,123614,other,NA,8.79,Turner-Jackson,GN,Mejiastad,ZO925899,14165,1981-07-05,2054-04-06,c4cd0d4c-357e-400f-9772-eeed7ab61587,5,7,477043,173878,46441,803255,2014-07-08,do
4ce1da8a-10f4-4e3c-ab25-ebc31d5d56a2,561165,642387,40093,2378,456876,527324,364943,229767,406279,372430,2679331,1686597,9822856,8047110,8340695,1343816,2569462,4381138,4229610,1276146,103491,474136,2991874,7623139,816323,3988173,NA,1995-01-07,Taylor-Nguyen,1981-01-07,490-17-9116,Katherine Wells,NA,2280ecfb-9a09-4020-a2ff-515f866ce233,U.S. Government Agency Guarantee,3,Senior Unsecured,management,2,LIBOR,9.66,NONE,NONE,705f29cf-d2fb-4274-9d1e-4f2264526129,db2cf4b6-914b-4163-8416-7014afd2e8e5,a8838099-daea-492d-8ad7-8c9f295baaf9,SIC,9423,Taxable,carry,227777,education,NA,7.70,Bowman Inc,BF,East Williamchester,ID539442,00805,2004-01-04,2031-09-08,a2aac0f8-9da5-4ada-b055-cfc4b77c8d1f,3,2,162562,698386,18814,372495,1977-02-16,change
1ef729fd-3dba-48a3-b0fa-d8ae0cb99448,988995,724483,16847,228827,9553,1325120,932952,229520,29440,284727,452489,1561251,3403034,9021792,3722210,2198064,1935977,2995928,3552910,6077432,133435,823391,1280149,6678769,865564,1815567,96565,2009-12-04,Mason-Johnson,2016-12-22,NA,Melissa Whitaker,NA,NA,Full guarantee,84,Senior Unsecured,break,1,SOFR,NA,NONE,NONE,a4566a38-3427-48d9-be44-724fe3a6de6c,704913f6-d119-4a74-bd3c-ca3d344188cc,e92d4dd5-dd34-4c41-901c-87d643b49d85,SIC,4372,Tax Exempt,stock,376980,ball,NA,3.50,Stone-Brown,IE,South James,XL152798,98943,2018-11-16,2033-04-14,e3abdc4a-5e58-4bfa-972b-c8e1a85cb02d,1,9,204359,23597,NA,516585,1993-12-21,look
09d07a99-d47a-4482-ab9e-f4496f0f3f57,926525,500317,40966,194951,395060,2088571,695870,934218,432153,18622,1747943,3657846,4622109,483765,3705406,58976,2653881,990066,4364888,3138324,828486,680956,6072800,9197047,162973,3832120,43092,2005-08-28,Martin-Carter,2007-05-19,NA,NA,among,18d357c1-f07f-4037-9e86-cea076086105,U.S. Government Agency Guarantee,37,First-Lien Senior,by,3,PRIME or Base,NA,17.71,NONE,33429953-a425-4639-9f25-f9b98199c9ce,67a7dbf0-ae1b-43ae-bbfa-0e26bd04686e,dd7e44e4-39e3-4488-8e8e-ac51b65eb44e,GICS,1101,Taxable,student,481753,away,528-95-2173,1.78,Villanueva and Sons,GA,North Abigailland,ES500554,54604,2022-02-10,2035-08-28,e905199e-9413-4ecf-a079-10e19ba91eff,4,1,619534,675697,23555,864483,2004-01-03,miss
94411c4b-e76a-43fc-8321-5f316f3a2b8d,106977,972742,38967,407999,318430,1491217,782295,659068,185892,38995,724500,4440873,4099152,7686675,4344078,2998470,1748241,876928,257919,6392838,549149,74151,6348114,1983916,864628,1129973,69956,1979-04-12,Quinn-Rojas,1975-06-02,NA,Stacey Osborne,school,36edf99f-cf86-4233-997a-7e5eb8b0f1ca,No guarantee,22,Senior Unsecured,people,4,Treasury Index,5.8,18.29,10.67,85be6cd6-3a56-4625-9880-e6c4b40eeadc,3bcb9ba8-e4b7-48f3-91d0-66308c62a556,dc70248b-e397-4dfd-a28e-302cdfd5b582,GICS,9853,Tax Exempt,miss,238161,you,NA,NA,Garcia PLC,CZ,Alexandershire,VG881707,71766,1987-08-16,2036-02-05,b2e92dba-5d52-4d08-a624-2ba110b9a589,3,2,100972,269287,NA,949168,1990-06-07,event
e5571b58-a31e-41f8-a450-922cd736acf4,269120,307715,7578,113427,285317,1305410,554202,36831,473746,374888,1361721,1370623,9933760,607119,7237898,1447521,1733858,469069,4724730,5382401,697400,832370,1895131,8729008,893152,2175047,39188,2005-11-10,Thompson Ltd,1993-05-19,229-93-1520,NA,NA,d7d01f99-903b-45ec-8e0e-5c3e6b895175,U.S. Government Agency Guarantee,17,First-Lien Senior,suffer,1,Other,-10.64,NA,9.91,d17e10f7-0d74-4666-ab93-b39924ff6628,b01f5168-8085-475b-85c5-cd067d36b434,4f3b621b-e5bc-4bd3-9543-6a7449074fab,SIC,9278,Taxable,a,736416,still,NA,NA,"Romero, Stevens and Curry",LA,Port Michael,PG834474,54541,1974-02-06,2052-11-22,e5325efc-bd35-41ef-9dce-14e7e4381841,8,1,787367,218580,NA,940779,1978-09-04,paper
3daa2686-f77e-4721-9013-ad7bfa5e9024,854786,208565,32010,305265,86448,732864,914690,731604,180504,183916,561048,4498650,3792143,8165040,8007521,3098127,2763450,2424122,3290209,5033701,260216,407638,5426028,4423976,610960,2339555,NA,1986-06-05,Evans-Cowan,1995-04-08,NA,Michael Wagner,month,1b2b8f34-0f14-47f0-8da3-9439ce8b4d5f,U.S. Government Agency Guarantee,100,Senior Unsecured,girl,4,LIBOR,-9.66,7.97,12.63,2b3bc6a3-ed22-4f76-be27-2d989b69f453,fa2ddac3-fb1e-42c8-9515-81020e612508,ea365a8f-b1b1-483a-aab2-73f6a80f6438,SIC,4632,Taxable,or,568349,free,511-86-9286,2.31,"Lane, Cardenas and Butler",PA,East Brianport,RA722450,79737,1973-01-24,2041-01-20,63c5f9ef-c77e-499b-9503-a1caf95d215e,6,5,512790,352083,NA,822104,1979-03-02,song
3c1ae589-5600-4815-903d-32e1a0c73b42,600823,600442,38210,426860,235140,4261866,803022,981112,291838,33386,3664815,3628675,4828584,5308878,3022175,4323252,3085320,3104887,3264245,6231424,133087,585922,2016804,6773192,466650,2654311,NA,1978-12-22,Weaver LLC,2021-01-24,067-21-9461,NA,skill,00b6eda0-79d9-474c-b6eb-cd934b87f23e,No guarantee,32,Contractually Subordinated,remain,3,Other,NA,7.60,NA,de134306-5890-4449-be4f-75a2fedf18b2,7e8b281b-65b2-4fef-a126-eeff79e8e5f3,e00e7429-d157-43cb-8549-8bfb227b935a,GICS,3397,Taxable,mean,476038,care,NA,NA,"Huynh, Edwards and Lopez",IL,New Karenburgh,VP408335,37837,1987-08-18,2032-10-09,9a1b85bc-f719-4750-8e3e-6c637eeaf636,5,7,600944,406266,NA,199402,1977-08-01,business
27efbd1b-f79b-4eab-a6b7-061337154ca2,451630,123318,33644,392351,61521,2773316,384807,337572,232398,133379,4914409,4771990,137661,2969079,1754649,1000777,1814456,3757411,3522223,5653581,775164,28665,5217152,8648938,871335,2024207,NA,2013-07-19,"Rios, Jones and Taylor",1979-10-18,890-64-2041,NA,order,2dc224ba-2dc9-43dc-a100-36de1e1e3d18,Full guarantee,97,First-Lien Senior,whole,1,Other,NA,10.86,NONE,bd3a7563-f3a6-4ee0-92df-bfebfb52ecce,5a531867-7de6-405a-b5fc-6c65a3397c8a,9c469e50-a035-4d92-81c7-3f2ac57a940f,GICS,4022,Taxable,place,79038,product,NA,1.88,"Lawson, Sutton and Velasquez",PW,Michellestad,TJ916032,68488,1998-08-04,2030-07-27,6a3e3444-a741-4ded-bb3e-729df7f17df7,8,8,732213,864157,25542,885221,1996-03-17,out
55b1012a-68bc-4a08-8477-f42011e4833d,779914,875463,25949,380592,421648,4725989,186885,676807,199510,494526,2521084,830474,6926105,6679340,2254727,1260888,2003750,4265621,1401283,7319671,703242,843884,3991410,9642604,268241,4820395,77266,1982-08-27,"Wood, Andrews and Marshall",1977-12-06,025-89-7261,Bradley Williams,NA,NA,Partial guarantee,14,First-Lien Senior,arrive,1,SOFR,NA,3.62,2.74,2dcaca7b-569c-4a50-bbb8-2e542ae66919,3e42245a-1106-409e-8eb4-7b9eeaff7abb,6baf2694-6eff-4f1d-b745-38ab85fc44e0,GICS,7379,Tax Exempt,early,337765,party,NA,6.78,Jones Ltd,LV,Johnsonland,PQ985536,87734,2005-06-19,2043-09-02,d31e2029-8397-4bcc-964c-ba0dc20f2e09,4,9,752833,337641,NA,776599,2000-08-18,here
922d4b68-50ba-4642-8973-9c001635546d,653774,312580,35318,497498,58231,1665650,257654,63987,426176,281075,4624056,4577423,9867393,334855,7233630,3722009,2574800,494717,80297,9926666,160600,23651,4252382,366248,26196,495630,NA,2008-04-02,Rogers-Harris,2011-11-04,NA,Samantha Reyes,class,NA,U.S. Government Agency Guarantee,37,Second Lien,authority,2,PRIME or Base,1.65,NONE,NA,385b5be3-1a83-4d66-b826-be1ed7c1980f,1730cc96-8de0-40d4-8fbd-436a452aee98,93f5ec99-f671-411f-bbeb-ca24ae89541d,SIC,3533,Taxable,several,314373,message,148-18-3849,10.81,Gomez-Rice,TR,Heathershire,FZ349358,95039,2012-02-02,2046-02-19,de105663-ffc3-4028-ad6f-4d7c28906ce9,2,9,665786,28793,NA,58650,1991-12-18,sense
a4ebcfda-455d-4ab3-875d-ca9be74a8842,469732,860606,33749,74166,377762,712861,907166,800475,14711,254689,4778804,423147,7976058,9649529,5255197,3550410,4462339,2153262,1779359,5140983,27265,691672,3421559,4456227,795055,744724,33106,2021-05-23,Jackson-Cooke,2005-12-30,019-37-9469,Hayley Dalton,lawyer,ede3490b-8233-4730-a733-66f91b330002,Partial guarantee,63,Senior Unsecured,police,2,Mixed,-9.0,NONE,NONE,a28cf989-3cfd-4188-9f05-7036d8899980,0913d220-0f14-484c-9842-ad308998a98a,094c0d59-d9bd-40dd-ae1c-23ed1241d2b8,GICS,913,Tax Exempt,put,78430,bit,340-59-3293,NA,Andrade Inc,RU,Curtisbury,LK194231,89515,2006-07-20,2026-01-28,40e95ac6-3cc9-475e-84e6-75276a12cc8b,9,6,893623,252277,NA,754922,1989-12-10,control
95dc3689-fd9e-4008-b00d-c8c8b38651d9,256433,149775,20278,9612,413340,3673092,567707,737891,25313,153273,3049858,3245779,1778214,9748440,3728813,2138868,903083,829028,2058802,984440,748678,485843,4360690,8997299,647780,2634308,NA,1972-05-23,"Palmer, Harris and Martinez",1996-06-01,NA,NA,section,NA,Full guarantee,64,Senior Unsecured,state,3,LIBOR,NA,NA,NONE,70e2e510-6ad0-4966-b0a2-5614d4f20e53,f02b4bf2-41e2-4983-be4d-3a25f748344d,036c4c4f-610e-46cc-a72a-9f8f128ea5e2,NAICS,3959,Tax Exempt,popular,566057,season,NA,9.86,"Jackson, Wilson and Medina",SA,Lake Kimberlyside,NN306577,93597,2021-08-21,2037-04-25,bc3f5718-f0eb-4f42-af79-35964ddc5b76,4,2,965179,773942,NA,394637,1992-10-13,defense
cc9cbee5-9983-4ce7-af72-56553dff9586,459960,754347,44741,176897,11243,705444,571709,420013,135516,437109,4865981,4405078,5526000,6049981,4495779,1375086,4410847,4761791,3260566,3146344,580843,373294,8651549,9423020,462512,1603765,NA,2013-07-17,Pena-Flores,1992-10-31,164-64-7531,NA,NA,ea8c0537-d04b-459c-b4d9-b6434b6db42c,Full guarantee,58,Second Lien,consider,3,PRIME or Base,NA,NONE,16.3,022920ce-9a72-487a-bb06-5c0748630ed6,bce52751-ab63-4cf5-94c5-c854ad04bdf9,f3d48f44-2b67-4e1c-8c2c-56ea6aee50c7,GICS,6036,Taxable,answer,687884,form,415-79-0186,NA,Phillips-Bass,LK,Baileyport,ZK743212,86748,1986-06-27,2026-12-29,dff3054e-a1be-479c-abf2-25ed2bb6478e,8,7,897258,82810,63874,710106,1992-08-24,push
69005756-49e0-4eab-9c53-3f2058a52c29,243197,629160,12317,194760,144904,1492695,838085,761798,485148,240595,1724841,2163215,3780985,2341587,1943829,4562457,4786404,4809086,1806501,3925869,325605,564279,932033,9790184,544324,64937,29434,1993-12-13,"Garcia, Horton and Rose",2012-06-17,NA,Karen Graham,rise,00db2121-d2ea-4730-8be4-5fdb419b4554,Full guarantee,33,Second Lien,hear,2,SOFR,7.90,19.40,13.71,e4ab1d4e-6e07-4d1c-b7df-ff6038d8bbc5,139af13f-d09d-4c0a-9658-5085baefebe0,389380a0-4c6c-4eb4-beb8-8f2db6f4929b,SIC,4388,Taxable,hour,490074,event,026-99-9558,10.18,"Riddle, Fritz and Moore",BO,East Elizabethhaven,FM721250,74510,2022-03-29,2033-08-26,b1524969-9450-45fe-bd8a-fed5a4733a8d,9,4,562384,938002,57384,357915,2014-03-18,people
f26f84a0-5299-4db0-a2d9-e53252fcbdeb,24854,770320,7914,118685,352401,4044340,903764,923461,423564,139571,3738352,889397,514397,4800506,1696584,348127,3110755,715432,649356,1965745,839123,607159,7774451,4071323,687997,942082,NA,1978-02-16,Riggs LLC,1988-10-30,NA,Whitney Peck,NA,NA,No guarantee,90,Senior Unsecured,and,1,Not applicable (Fixed or entirely fee based),-8.84,NA,8.49,d34f7756-1fc7-4dd9-bd5d-bfc8aad75deb,e91c2dd9-88ff-4c73-8fa1-8c220972447d,5e18c92f-47c5-45dd-adae-4b3f3f447d36,NAICS,5841,Tax Exempt,Democrat,189641,you,458-20-3922,NA,Evans-Oconnor,GN,Lewishaven,CH343153,64978,2011-12-09,2040-10-31,0089a5f7-dbe2-4285-9551-79d15c877dc4,8,10,860472,440671,23595,209400,2017-01-27,detail
30f06fe1-10df-4231-ae73-86b24d8d7e1f,569906,736030,11703,209463,21957,1031739,589617,781042,38064,1812,4299317,2379406,3877942,5462895,3442170,1324410,2229701,578260,289039,4275983,977159,446102,9003362,9385493,880748,3580623,NA,1973-10-14,Hodges PLC,1988-08-10,153-32-3210,NA,open,NA,No guarantee,22,First-Lien Senior,this,1,Mixed,NA,20.37,20.94,6c9e0e05-af49-4b6d-9774-262c779a6b42,9c6d5305-dec1-4f92-ad25-a34b43296213,9c6ff191-805c-455f-a35b-3e9babed108e,GICS,2659,Tax Exempt,guy,578124,concern,547-65-3812,8.86,Massey and Sons,TG,Kaneside,ZA852672,76586,1974-12-03,2049-07-03,790ecb4e-6fa6-411d-9144-673df099cced,3,9,712676,321911,NA,52246,1970-04-20,behavior
8270c8c2-651c-43a3-8063-0425db1d10a4,412142,152815,9953,91071,154724,2845001,353124,595506,173558,286019,549627,117570,3248958,8402205,6959882,4149761,432708,372114,3877170,7586205,672585,162275,9487233,877559,119401,3511967,NA,1972-04-08,"Richards, Sanchez and Robinson",1970-11-11,794-98-8827,Leslie Meyers,under,b722feff-27a8-471e-9435-c1df9f1f033d,Partial guarantee,27,Senior Unsecured,fund,2,Not applicable (Fixed or entirely fee based),NA,NA,NONE,bd857476-06c8-467f-a206-91ba4d6e88c0,8e59dfa3-ae03-4e47-87b2-54aefa14e76d,0c501eee-ac7f-4f9b-84f8-b19e91ef20af,SIC,3226,Taxable,law,145552,word,NA,5.80,"White, Stevens and Elliott",DK,Adkinshaven,JB513817,52753,2003-03-30,2054-09-18,103d3af0-b4cd-4f39-ad43-bd1ba6725b3d,4,10,390750,297073,75096,152049,1983-07-04,later
2f2703f9-828e-4173-88de-c14838570606,408940,19005,10766,357553,439781,3024757,818669,4978,398026,232331,3086860,2356025,6584747,9224873,3460116,3900702,1128711,1610731,1062127,3613662,804162,33305,1977,4700212,72308,1465497,NA,1989-03-31,Santos Group,2011-04-26,569-93-6490,Michelle Cook DVM,NA,NA,No guarantee,36,First-Lien Senior,TV,4,Treasury Index,NA,NA,NONE,95c38374-fb94-4045-a2a2-bb0b0ebe5d1b,0155ef35-1d7e-4be8-9489-eb5d9bfed320,392cdeed-77cb-4323-b320-1fa43a0dc9f6,NAICS,8383,Taxable,property,39605,item,840-30-0376,NA,Hernandez-Johnson,ST,Port Laura,PA548726,87665,1972-02-21,2039-08-21,d746b409-c8cc-48bb-9275-91bc6b2255b7,7,5,792866,958645,73942,426542,1979-09-01,door
e5dc7393-03c0-4525-8e3a-198a3cdb959f,467205,275858,17451,146339,65871,1642615,173977,711077,204125,467182,4281375,4053354,6670010,6810751,8967132,2911164,4332498,548879,888370,9841479,221615,17731,4878473,6225935,596831,4038733,10921,1983-07-05,"Davis, Anderson and Johnson",1976-08-05,NA,NA,win,NA,Partial guarantee,48,Contractually Subordinated,talk,3,Other,NA,NONE,10.83,600739b2-8722-422e-9d06-0fc8554d886e,e9a2f9d2-4f21-4f54-b12e-cd74a5a9c6c8,2eb19346-21e7-4446-a778-8d2f213858cb,GICS,6217,Tax Exempt,begin,611312,from,782-81-1047,NA,Byrd Group,TM,Port Douglasbury,LR189183,50058,1987-12-20,2041-08-15,9ef89070-94b3-40b6-b62c-dc99f14c67f3,1,9,146170,975914,67542,888190,2021-01-30,meet
7afd23e5-8bfd-484f-9ff5-a55e11218ffd,952049,570481,35094,324626,401051,1105050,150575,606398,361336,127162,3975180,2314071,7913021,9887717,6852283,1459585,1249489,3970945,2790074,7980077,636515,377270,2189632,9658772,188008,542044,NA,1997-02-05,Taylor-Conrad,1984-04-15,772-26-4893,NA,group,NA,No guarantee,74,First-Lien Senior,total,3,SOFR,3.73,NA,2.74,8b57832f-72ac-4774-ac47-42d7abe15373,11fb6e2f-47ac-423b-8aa6-5002aca85788,3488ae81-ed7c-44ed-8dbf-6b39f7ecdd44,GICS,8603,Taxable,ago,144991,record,370-14-9874,NA,Garcia Inc,FI,Lake Daniel,RP521233,29182,1983-01-16,2053-03-20,fe3c20e6-f50f-4ca7-8a06-a9abc6a941f7,8,8,460562,454055,NA,469229,2018-08-31,candidate
aeff92d5-67c5-4534-8ad8-c861411027d5,851446,707092,9395,468460,386681,1120466,868187,955867,149747,241192,3079677,2016967,4939043,4650470,807074,4520148,747775,13408,2720164,1144712,755749,307788,6624682,5061688,195818,410421,87992,1994-07-23,Sawyer-Thompson,2012-12-18,175-37-7865,James Wilson,NA,NA,No guarantee,21,First-Lien Senior,share,4,SOFR,-2.62,NONE,NA,a5a6dd40-30f4-4a82-8557-e8cafb7e621d,0d5980a5-4b7a-4ece-b7b6-94ef5fa1d289,2b3f9745-4323-4cca-99c5-4ce1b5ff0a41,SIC,2827,Taxable,number,837983,center,564-99-4576,NA,Hernandez-Tucker,WS,Drakebury,HE322029,13628,1976-05-16,2040-06-16,1db70e62-4a7c-40d3-91c5-2d13d8f626e7,1,6,427429,514334,92241,761403,1985-06-28,image
2ebda4a7-a663-40f0-bf15-df56eb367706,24578,656843,20470,427897,287332,3062113,64673,793914,125109,152910,1638157,2163654,791788,2105312,4622875,2900444,4267665,2981021,4920585,4174402,79173,806182,2611854,6180933,187885,3567747,3950,1983-09-29,"Wall, Fuller and Scott",2011-08-13,479-68-8145,Jennifer Foster,phone,a8e11f6f-9564-44ab-a84b-18cf4800b37f,Full guarantee,4,First-Lien Senior,public,3,LIBOR,NA,NA,7.94,aadc3c81-8481-4dd4-b17a-e7d1fc307500,738aa2ee-5f87-4de0-bd78-9498a39b7791,b5b48d68-5722-4f7f-88ed-756da234bd11,SIC,1833,Taxable,bag,188592,trial,319-96-4120,NA,Anderson-Williams,NP,Audreychester,GT608609,75668,1985-12-26,2048-10-10,fef83a67-0703-4b42-8ded-ef1f77c1e6cd,10,5,460420,79035,NA,959361,2012-12-11,author
e812127e-19dd-4d2b-b60d-813a9ad18ff2,352500,223919,35409,429593,16503,874694,117115,633656,467663,125025,1646551,2271511,5877031,2541215,8767317,764118,3222695,3064536,3853481,6900319,184414,150550,4650182,6595910,410867,782217,79866,1999-10-11,Garrison-Stewart,2007-06-26,423-88-4596,Dr. Patrick Williams DDS,region,9e7f6ea8-0690-4fad-bc30-86f2e710514c,U.S. Government Agency Guarantee,67,Second Lien,bit,4,Other,-8.56,15.14,NA,4cf0533b-8570-4368-82b9-d581bffeb2e0,ad5003ed-82ce-4716-8e09-b08318016f5b,01cf0e54-0e18-4d59-811d-f80d05fe8089,NAICS,8414,Tax Exempt,little,414927,listen,053-94-9308,NA,Fleming Group,BZ,Port Amyton,OW897480,37679,1984-04-27,2051-03-13,28eb0155-d350-4b33-ba4a-9fbf4fd8d28a,10,8,511093,954669,13659,283086,1991-05-21,article
2f4fe20a-1b4c-4e29-8a2c-05131556e46c,76159,536740,27106,98460,470170,4632721,731797,232897,175452,68640,3603873,1379195,2488548,4104813,1431910,3857091,4055508,4707564,3525424,2359899,728659,140830,5142628,4675147,374533,2476569,48863,1985-05-24,Wilson-Garcia,1984-06-02,NA,Christina Moore,NA,NA,Full guarantee,4,Senior Unsecured,space,2,Treasury Index,NA,NA,NONE,4c53f0c3-31b6-4125-b305-20aeab9d0965,fc86dca6-43bc-424e-8b5c-2fd5de208572,5fb1d2ea-206a-4fbb-b5a8-725bf548e7a1,SIC,5763,Tax Exempt,training,220717,worry,888-45-5286,5.2,Ayala Inc,FJ,Colemanville,YT127493,95064,1991-11-14,2052-11-27,101b2991-a15c-45fd-879d-1ed968b68830,6,8,874823,878884,NA,480744,1996-08-08,collection
4454d0d4-6580-44ab-aaed-c196127d3b94,707625,808680,19550,256948,276104,4798840,366738,851499,136575,30098,2262414,723785,4834932,7049027,9392378,1654324,2479552,3760901,1793576,405435,217761,513742,6383299,6527800,595501,2578464,NA,1999-06-05,Jenkins PLC,1974-04-09,184-73-9881,NA,color,NA,Partial guarantee,44,First-Lien Senior,student,3,Other,-3.78,NONE,NONE,56e04bf5-c36b-4c2b-a1c7-230bef0377ee,f5eace3c-3f95-4653-b285-fd7220bc2d49,5a0fd128-91df-4047-b6c3-2cc24b2b8302,NAICS,7466,Tax Exempt,list,218159,common,NA,NA,Robinson and Sons,HN,Thompsonshire,YF521154,42693,2004-04-11,2028-01-29,4aafae24-178d-43b5-bc23-a3c9d71f20fb,8,4,267652,436073,NA,859232,2005-02-09,performance
bea0b42b-e616-4328-bb70-c608ccdbe55a,945518,786569,37933,341932,287264,2345213,679535,474403,359590,129718,2751469,4165044,2327065,7914421,2925289,4079324,3738745,390213,1923185,9924902,539645,413653,9332422,1423936,801557,2231679,NA,1987-11-18,Clark Group,1996-03-22,803-01-1708,Shawn Delacruz,NA,75772f56-ecd4-4064-9c5a-3ea7d8d350d1,No guarantee,4,Contractually Subordinated,summer,4,LIBOR,-6.86,NA,NA,a57122a0-f5e9-4c15-944c-131f8f50e813,f9c3b7a1-fb99-4cad-9860-10fe29fcb691,24f0f9b6-1136-4c2a-b782-c6c594a689f0,NAICS,6139,Tax Exempt,its,811682,agreement,NA,NA,Baker-Gibbs,RW,Meganland,FO606536,57704,1973-12-12,2034-12-27,50cf65f3-36ec-48fe-bc7d-4e572c1f29b0,7,7,45298,82830,56446,243398,1993-01-19,both
6a3de172-d326-48d9-ae0a-6188e1db67fe,873177,173825,32000,215076,230941,1822472,937187,770657,76902,300840,1238539,2044920,2461453,3834619,1996646,3142309,3521415,1619768,1670488,5837755,145534,813356,4440158,2713127,56586,278645,NA,1978-11-21,"Adams, Webb and Harris",1995-09-30,163-96-1535,Kathleen West,NA,d058dab7-cb01-4755-a9dc-bae5dd5e84a1,Partial guarantee,44,First-Lien Senior,art,4,Other,NA,NA,12.50,f9f50a14-d406-48b7-96e4-152c3cdbb688,15f75757-cd03-482b-a976-15a4a42d5d9a,f43e22e7-a5fd-416c-b34e-7b6bb6cfdf62,SIC,3294,Tax Exempt,despite,451841,sort,315-04-4226,2.18,"Gordon, Hodge and Perez",MX,Patrickmouth,CR798073,11824,1984-08-21,2027-12-05,a48cd559-11ef-431f-b554-3eb24281fe65,1,5,137830,99602,NA,677965,2010-06-11,seat
